bin,mz_approx,consistent_sign,median_abs_smd,selected,selection_sites,target_excluded,smd__DRIAMS-A,smd__DRIAMS-B
4628,15884.11,False,0.06840089,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.036039766,-0.10076201
1669,7007.11,False,0.06839642,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.010613677,0.12617916
2510,9530.11,True,0.0683299,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.05122058,0.08543922
3228,11684.11,True,0.06832477,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.11080448,0.025845056
1250,5750.11,False,0.0682897,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.028012099,-0.10856729
2377,9131.11,True,0.0681796,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.020517655,0.115841545
4725,16175.11,False,0.06817516,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.12730977,-0.009040543
4585,15755.11,True,0.06808955,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.050890006,0.0852891
4703,16109.11,False,0.06807665,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.019757487,-0.11639581
2615,9845.11,False,0.0680391,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.07933405,-0.056744147
3775,13325.11,True,0.06791237,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.09881161,0.03701313
1443,6329.11,True,0.06789207,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.04270532,-0.093078814
5244,17732.11,True,0.06782131,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.0845671,0.051075518
1983,7949.11,False,0.0678102,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.04040814,0.095212266
3484,12452.11,True,0.0677941,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.081440225,0.05414798
3909,13727.11,True,0.06771516,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.13476376,0.00066656445
5811,19433.11,True,0.06769772,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.056098964,0.07929647
2603,9809.11,False,0.0676721,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.043233927,0.092110276
4279,14837.11,True,0.06762743,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.12568912,0.009565738
4048,14144.11,False,0.06761093,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.07762042,-0.057601433
606,3818.1099999999997,False,0.06743432,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.08726548,-0.047603164
1445,6335.11,False,0.0674178,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.030018894,-0.104816705
5421,18263.11,True,0.06740898,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.10744507,0.027372885
2996,10988.11,False,0.06740773,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.059036184,-0.075779274
5584,18752.11,True,0.06739155,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.11137974,0.023403358
1715,7145.11,False,0.06735337,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.036334477,0.09837225
2861,10583.11,False,0.06729664,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.013255649,-0.12133763
140,2420.1099999999997,True,0.0672042,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.10887231,-0.025536088
1788,7364.11,True,0.06714814,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.10551717,0.028779108
3276,11828.11,False,0.06714518,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.110642545,-0.023647817
3766,13298.11,False,0.067142725,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.10375467,-0.030530788
5273,17819.11,False,0.06706111,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.097456396,-0.03666583
45,2135.1099999999997,True,0.067009926,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.12388547,-0.010134389
5186,17558.11,False,0.06691646,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.13373925,-9.366749e-05
509,3527.1099999999997,False,0.06677757,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.10763881,-0.025916338
905,4715.11,False,0.066776305,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.09032625,-0.043226358
423,3269.1099999999997,True,0.066718474,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.006358887,-0.12707806
4083,14249.11,False,0.06667457,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.12029011,-0.013059025
4789,16367.11,False,0.06664044,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.110542946,-0.02273792
2738,10214.11,True,0.06660691,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.012120555,0.12109326
2486,9458.11,True,0.066559285,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.123618975,0.009499591
3872,13616.11,False,0.0665518,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.055662345,-0.077441245
2724,10172.11,True,0.066404186,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.030036122,0.10277225
2035,8105.11,False,0.06632706,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.11445816,0.018195953
5275,17825.11,False,0.06629897,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.12854467,-0.0040532625
5214,17642.11,True,0.06628996,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.04922691,0.08335301
4042,14126.11,False,0.066232994,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.0802353,-0.05223069
3838,13514.11,False,0.06621253,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.047526043,-0.084899016
967,4901.11,False,0.06612651,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.0109906765,-0.12126234
5420,18260.11,False,0.0661166,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.11189539,-0.020337818
4427,15281.11,False,0.06600789,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.023949264,-0.108066514
5294,17882.11,False,0.06599287,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.12817125,-0.0038144905
263,2789.1099999999997,False,0.06593672,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.0674928,-0.064380646
2072,8216.11,False,0.0658441,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.04231612,-0.08937208
5677,19031.11,False,0.06573713,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.1008878,-0.030586464
1064,5192.11,True,0.06569172,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.061826143,-0.069557294
2203,8609.11,False,0.06557457,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.1032067,-0.027942441
460,3380.1099999999997,False,0.06557304,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.107637875,0.023508202
367,3101.1099999999997,True,0.06551215,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.003349,0.1276753
5619,18857.11,False,0.065509886,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.10484776,-0.026172012
3069,11207.11,False,0.06548866,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.088648774,-0.042328548
3156,11468.11,True,0.06546392,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.0071641826,-0.123763666
5622,18866.11,True,0.06544174,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.08218242,0.04870106
891,4673.11,True,0.06543228,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.10012961,0.030734941
4392,15176.11,False,0.06537254,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.12383509,0.0069099944
3758,13274.11,False,0.06524541,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.046900988,-0.08358984
572,3716.1099999999997,False,0.065211274,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.081680745,-0.0487418
5417,18251.11,False,0.06508922,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.11630071,-0.0138777215
5606,18818.11,True,0.06505346,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.057597753,0.07250917
2130,8390.11,True,0.06503442,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.082479045,0.047589786
3951,13853.11,False,0.064986095,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.11180972,-0.018162463
1090,5270.11,True,0.064830154,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.056872506,-0.0727878
357,3071.1099999999997,True,0.0647908,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.088360034,-0.04122156
3177,11531.11,False,0.06473659,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.05677603,0.07269714
131,2393.1099999999997,True,0.06469342,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.013391485,0.115995355
2989,10967.11,False,0.06468397,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.055722386,-0.07364555
928,4784.11,True,0.06468298,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.004893291,0.12447268
948,4844.11,False,0.06465587,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.054580286,-0.074731454
1696,7088.11,True,0.06460293,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.004632574,-0.12457328
2495,9485.11,False,0.06454672,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.062466145,-0.066627294
1457,6371.11,True,0.064433,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.098983474,0.02988253
3835,13505.11,False,0.064417705,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.121764086,-0.007071324
5734,19202.11,False,0.06430963,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.12427362,-0.0043456345
4003,14009.11,True,0.064234264,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.10832362,0.020144911
901,4703.11,False,0.06420936,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.118653245,0.009765466
1620,6860.11,False,0.06419607,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.037275508,-0.09111664
507,3521.1099999999997,True,0.06419538,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.092133775,-0.036256976
91,2273.1099999999997,True,0.06415626,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.09852066,-0.029791858
5924,19772.11,True,0.064146616,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.12669152,0.0016017111
2489,9467.11,True,0.06408787,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.112454,0.015721738
5461,18383.11,True,0.064013086,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.11335802,0.014668155
4615,15845.11,True,0.06395103,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.11312744,0.014774615
3476,12428.11,False,0.06387613,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.09472741,-0.033024844
979,4937.11,True,0.06386705,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.068381436,-0.05935265
384,3152.1099999999997,False,0.06383608,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.09813329,0.029538875
3344,12032.11,True,0.06382048,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.090270236,0.03737072
4670,16010.11,False,0.063749634,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.12643404,-0.0010652187
1699,7097.11,True,0.06374813,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.04075952,-0.08673674
4865,16595.11,True,0.06365023,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.12576057,0.0015398815
1058,5174.11,True,0.063634865,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.023576548,0.10369318
2545,9635.11,True,0.06363247,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.09565397,-0.031610977
1456,6368.11,False,0.0636271,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.10159475,-0.025659448
5272,17816.11,True,0.0636185,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.0991776,0.028059414
2909,10727.11,True,0.06360302,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.081532374,0.045673665
485,3455.1099999999997,False,0.06350341,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.09878875,-0.028218059
3970,13910.11,True,0.06348024,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.10495361,0.02200688
2283,8849.11,True,0.0634543,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.09586596,-0.031042648
3767,13301.11,True,0.06336048,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.12137211,0.0053488608
1471,6413.11,False,0.063248344,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.026377564,0.10011912
3573,12719.11,False,0.06322603,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.097742625,-0.028709441
1872,7616.11,True,0.06315631,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.04624771,-0.08006491
3216,11648.11,False,0.0630981,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.014182948,-0.11201326
4669,16007.11,False,0.06309041,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.0965643,-0.029616514
2608,9824.11,True,0.0630881,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.039378986,0.08679721
2580,9740.11,False,0.06308721,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.0019494207,0.124225006
3068,11204.11,False,0.06306089,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.07525019,-0.050871585
516,3548.1099999999997,False,0.063017964,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.078886904,-0.04714903
3796,13388.11,False,0.06294712,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.11389881,-0.011995419
1269,5807.11,True,0.06294404,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.0018591976,0.124028884
4308,14924.11,True,0.06294314,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.11713673,0.008749539
5559,18677.11,False,0.06288859,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.11515717,-0.010620017
3499,12497.11,False,0.06269703,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.121406786,-0.003987275
3801,13403.11,False,0.062677376,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.09639626,-0.02895849
4208,14624.11,False,0.062664926,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.11929389,-0.006035964
4729,16187.11,True,0.06265311,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.07982506,0.04548116
1121,5363.11,False,0.062391613,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.019342601,0.105440624
119,2357.1099999999997,True,0.062082924,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.110711984,-0.013453865
559,3677.1099999999997,True,0.06206598,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.016456656,-0.10767531
989,4967.11,False,0.062025227,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.005438146,-0.118612304
2839,10517.11,False,0.061912946,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.08097886,0.042847026
1215,5645.11,False,0.061871372,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.09819973,-0.02554301
1870,7610.11,True,0.061844703,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.045175537,0.07851387
3114,11342.11,False,0.061774105,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.035192747,-0.08835546
581,3743.1099999999997,False,0.061736662,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.049254395,-0.07421893
760,4280.11,False,0.06169272,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.10154174,-0.021843692
5166,17498.11,False,0.061592672,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.10423636,-0.018948985
4728,16184.11,False,0.061546285,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.08149165,-0.04160092
960,4880.11,True,0.061522502,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.11897369,-0.0040713144
7,2021.11,True,0.06144993,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.096972436,-0.025927423
1470,6410.11,True,0.06135113,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.07127875,-0.051423512
4038,14114.11,True,0.06132421,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.119359456,0.003288965
3735,13205.11,True,0.061212983,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.071955554,0.05047041
5270,17810.11,False,0.061211973,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.09179271,-0.03063124
5979,19937.11,True,0.06115398,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.099219024,0.02308894
1318,5954.11,False,0.061051082,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.023978712,-0.09812345
4315,14945.11,True,0.060999557,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.04898802,0.07301109
3754,13262.11,False,0.06087917,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.100202955,-0.021555385
655,3965.1099999999997,False,0.06086032,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.016182743,0.1055379
2630,9890.11,True,0.06081123,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.094184995,-0.02743746
2140,8420.11,True,0.060696155,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.07889187,0.042500436
510,3530.1099999999997,False,0.060657807,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.048095666,-0.07321995
1467,6401.11,False,0.060608003,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.044677608,0.0765384
151,2453.1099999999997,True,0.060607206,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.023316123,0.09789829
1388,6164.11,False,0.060577553,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.021854544,-0.09930056
949,4847.11,False,0.06056973,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.028415926,-0.09272353
772,4316.11,True,0.060474277,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.009314511,-0.111634046
4179,14537.11,True,0.0604093,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.044061754,0.07675685
3039,11117.11,False,0.06036767,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.11726179,-0.0034735491
2232,8696.11,False,0.06032526,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.119865425,-0.00078509573
3049,11147.11,False,0.06029333,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.08205318,0.038533483
4009,14027.11,False,0.06028121,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.077806346,-0.042756073
2547,9641.11,True,0.060244203,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.08423344,-0.036254965
1512,6536.11,False,0.06023588,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.096503325,0.023968436
855,4565.11,True,0.0602341,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.053548712,-0.06691948
3026,11078.11,True,0.060097992,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.06365263,0.056543354
3898,13694.11,False,0.06006739,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.09864707,-0.021487707
896,4688.11,False,0.05996774,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.03942594,-0.08050954
3799,13397.11,True,0.059902277,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.102283396,0.017521156
2618,9854.11,False,0.059799664,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.096094616,-0.023504715
3071,11213.11,False,0.05975572,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.0409203,-0.078591146
5562,18686.11,True,0.059752516,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.08744546,0.032059576
1979,7937.11,True,0.059611376,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.07833834,-0.040884413
4000,14000.11,True,0.05954828,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.10115396,0.017942598
2859,10577.11,False,0.059479527,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.05179929,-0.067159764
5603,18809.11,True,0.05940444,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.074400455,0.044408422
5675,19025.11,False,0.059353977,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.06638856,-0.05231939
4690,16070.11,True,0.059351724,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.05980799,-0.058895458
2065,8195.11,True,0.059249796,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.01699077,-0.101508826
4090,14270.11,True,0.059245385,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.06847236,0.050018407
1713,7139.11,False,0.05920547,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.056159314,0.062251624
5741,19223.11,True,0.05920344,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.07431408,0.0440928
893,4679.11,False,0.059109613,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.019350152,0.09886908
4432,15296.11,True,0.058992647,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.046663456,0.07132184
1345,6035.11,True,0.058917426,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.08121641,0.036618438
3870,13610.11,False,0.058701098,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.025107397,0.0922948
3948,13844.11,True,0.058333915,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.07499623,0.041671596
3485,12455.11,True,0.05831974,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.10557041,0.01106907
124,2372.1099999999997,False,0.058317266,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.06631093,-0.0503236
3503,12509.11,False,0.058210216,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.09316928,-0.02325115
532,3596.1099999999997,True,0.058165245,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.042115882,-0.07421461
152,2456.1099999999997,False,0.05815081,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.036603928,0.07969769
1034,5102.11,True,0.058027722,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.0027917752,-0.11326367
4430,15290.11,True,0.058027096,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.020940656,0.09511354
1878,7634.11,True,0.058004,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.010595083,0.105412915
3338,12014.11,False,0.057828084,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.044670746,-0.07098542
4180,14540.11,False,0.05780761,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.08651752,-0.029097699
291,2873.1099999999997,True,0.057804827,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.026616188,-0.08899347
922,4766.11,False,0.05778186,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.064114146,-0.051449575
3737,13211.11,True,0.057772987,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.08912452,0.026421452
421,3263.1099999999997,False,0.057767656,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.013599329,0.10193598
2935,10805.11,True,0.057764072,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.08684416,-0.028683983
3015,11045.11,False,0.05769921,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.06714921,-0.04824921
2061,8183.11,True,0.057589643,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.06764318,0.04753611
5888,19664.11,True,0.05758638,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.11305539,0.0021173656
558,3674.1099999999997,True,0.057512525,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.018496616,0.09652843
1798,7394.11,True,0.057456825,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.102436446,0.012477207
927,4781.11,False,0.057443857,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.074525334,0.040362377
189,2567.1099999999997,False,0.05743954,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.022532998,-0.09234608
1302,5906.11,True,0.057433166,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.033954475,0.08091185
3207,11621.11,False,0.057411585,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.09500513,-0.01981804
2020,8060.11,False,0.057386905,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.033334795,-0.08143902
1446,6338.11,False,0.057348683,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.03342619,-0.08127117
328,2984.1099999999997,False,0.057342738,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.02895571,0.08572977
1712,7136.11,False,0.057296943,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.09262928,0.0219646
976,4928.11,True,0.057270426,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.11178716,0.0027536904
3439,12317.11,True,0.057215907,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.066777736,0.047654077
3073,11219.11,False,0.057151027,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.03533533,0.07896672
4428,15284.11,True,0.057140402,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.060930744,0.05335006
470,3410.1099999999997,False,0.057126082,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.07366867,0.04058349
3902,13706.11,True,0.05711542,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.11418039,5.044671e-05
2009,8027.11,False,0.057112813,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.11027814,-0.0039474852
3169,11507.11,True,0.05704287,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.0123723075,-0.101713434
3574,12722.11,False,0.057021614,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.088785596,-0.025257634
388,3164.1099999999997,False,0.056960315,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.04935012,-0.06457051
216,2648.1099999999997,False,0.056918327,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.09290464,-0.020932013
390,3170.1099999999997,True,0.05682192,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.020943914,0.09269993
3200,11600.11,False,0.05681889,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.06661882,-0.04701896
1185,5555.11,True,0.056798235,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,-0.08609449,-0.02750198
4570,15710.11,False,0.05671577,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.08156835,-0.031863187
3599,12797.11,False,0.056529414,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.06954129,-0.043517537
4002,14006.11,True,0.05647291,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.07141724,0.041528575
4084,14252.11,False,0.05644563,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.08226703,-0.030624224
2992,10976.11,True,0.05644404,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.06874096,0.04414713
745,4235.11,True,0.056414105,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.094122425,0.018705789
801,4403.11,True,0.056403145,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.09584002,0.016966268
524,3572.1099999999997,False,0.05638548,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.11014633,-0.0026246328
5455,18365.11,True,0.056350965,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.10008942,0.012612506
3017,11051.11,False,0.056194462,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.05896556,-0.053423367
5288,17864.11,False,0.056139003,False,DRIAMS-A|DRIAMS-B,DRIAMS-C,0.09214006,-0.020137941
