bin,mz_approx,consistent_sign,median_abs_smd,smd__DRIAMS-A,smd__DRIAMS-C,selected
3752,13256.11,False,0.066382155,0.11878909,-0.013975217,False
2284,8852.11,False,0.06636852,-0.082100786,0.05063626,False
1227,5681.11,False,0.06634061,-0.064741746,0.06793947,False
4916,16748.11,True,0.06626911,0.09133557,0.04120264,False
2508,9524.11,False,0.06626514,0.07921484,-0.053315446,False
1502,6506.11,True,0.06625235,0.043788023,0.08871667,False
5171,17513.11,False,0.06623698,0.11255727,-0.019916685,False
3197,11591.11,False,0.066220045,0.08984967,-0.042590417,False
5139,17417.11,True,0.066218995,0.09736044,0.035077546,False
3118,11354.11,False,0.06617682,0.032127775,-0.10022586,False
4695,16085.11,True,0.06616329,-0.015437627,-0.11688895,False
2617,9851.11,True,0.06613375,0.08060005,0.051667448,False
2679,10037.11,False,0.066083245,0.093521304,-0.03864518,False
1008,5024.11,True,0.066067725,0.060508188,0.07162727,False
4308,14924.11,False,0.06606052,0.11713673,-0.014984307,False
2549,9647.11,True,0.06602477,-0.11532185,-0.01672769,False
2816,10448.11,True,0.06601324,-0.07176137,-0.060265105,False
2798,10394.11,False,0.065936506,0.10879207,-0.023080938,False
2261,8783.11,False,0.0659242,0.09699495,-0.03485344,False
594,3782.1099999999997,False,0.065853804,-0.04314277,0.088564835,False
3515,12545.11,False,0.065819025,0.13001785,-0.0016202033,False
3164,11492.11,False,0.06571725,0.068303145,-0.06313136,False
3692,13076.11,True,0.06565319,0.0019431364,0.12936324,False
3422,12266.11,True,0.06564615,0.062396195,0.06889611,False
5928,19784.11,False,0.06564482,0.11772367,-0.013565977,False
614,3842.1099999999997,False,0.065540686,-0.082718655,0.048362724,False
4702,16106.11,True,0.06547468,0.06779887,0.063150495,False
3007,11021.11,False,0.06542876,0.12667638,-0.00418115,False
2430,9290.11,False,0.06542136,0.025759973,-0.105082735,False
1989,7967.11,False,0.06541512,0.062484037,-0.06834621,False
2276,8828.11,False,0.06540762,-0.013913787,0.11690146,False
2946,10838.11,False,0.06540504,0.0055947844,-0.12521529,False
5914,19742.11,True,0.065397926,0.10127167,0.029524185,False
4520,15560.11,False,0.06537047,0.08463371,-0.046107225,False
3390,12170.11,False,0.06535274,0.1272067,-0.0034987826,False
5220,17660.11,False,0.06534135,0.10327828,-0.027404422,False
4529,15587.11,True,0.06533351,0.01705811,0.11360891,False
4825,16475.11,False,0.06531955,0.07552572,-0.055113386,False
1611,6833.11,False,0.065221556,0.07260334,-0.057839777,False
2787,10361.11,False,0.06520591,0.06420137,-0.06621045,False
5228,17684.11,False,0.0651979,0.038670354,-0.09172544,False
1715,7145.11,True,0.06516133,-0.036334477,-0.093988195,False
1388,6164.11,False,0.06511771,0.021854544,-0.10838088,False
5159,17477.11,True,0.06508655,0.12272023,0.0074528754,False
4171,14513.11,False,0.06506994,-0.055240367,0.074899524,False
3626,12878.11,False,0.06501605,0.12639005,-0.0036420452,False
493,3479.1099999999997,True,0.065008946,-0.105794854,-0.024223043,False
3545,12635.11,True,0.06500262,0.023360569,0.106644675,False
366,3098.1099999999997,True,0.06496978,-0.019209469,-0.11073009,False
5876,19628.11,False,0.064934306,0.09840277,-0.03146584,False
2824,10472.11,False,0.0648904,0.056378007,-0.07340279,False
1341,6023.11,True,0.06485476,-0.059518673,-0.070190854,False
5811,19433.11,True,0.06480153,0.056098964,0.0735041,False
2680,10040.11,False,0.06477825,0.063314505,-0.06624201,False
5345,18035.11,False,0.06472845,0.12343477,-0.006022125,False
1340,6020.11,True,0.064726636,-0.04274306,-0.086710215,False
4984,16952.11,False,0.064720914,0.058272906,-0.07116893,False
5356,18068.11,True,0.06467951,0.07474459,0.054614432,False
2292,8876.11,True,0.06464894,-0.04783594,-0.081461936,False
2256,8768.11,True,0.064625755,0.0665842,0.06266732,False
1466,6398.11,False,0.06456002,0.053784903,-0.07533513,False
3559,12677.11,True,0.06455202,0.07583947,0.053264562,False
1076,5228.11,True,0.06451276,-0.086160414,-0.042865098,False
2074,8222.11,True,0.064465314,0.06966225,0.059268385,False
3148,11444.11,True,0.0643893,-0.03503096,-0.09374764,False
3694,13082.11,False,0.06437251,-0.037525285,0.09121973,False
1919,7757.11,True,0.06429516,0.016943613,0.1116467,False
489,3467.1099999999997,True,0.0642165,-0.08600339,-0.04242961,False
3494,12482.11,False,0.06418963,0.11099069,-0.017388575,False
3022,11066.11,False,0.06414113,0.11944126,-0.008841006,False
1503,6509.11,True,0.06407778,0.11152503,0.016630532,False
3344,12032.11,True,0.06405572,0.090270236,0.0378412,False
5720,19160.11,False,0.06405559,0.119116046,-0.008995146,False
2374,9122.11,True,0.06405002,0.0678902,0.060209844,False
2003,8009.11,True,0.06404072,0.051010128,0.07707131,False
4631,15893.11,True,0.064014435,0.0125111425,0.11551773,False
5636,18908.11,False,0.06401118,0.1259046,-0.0021177493,False
91,2273.1099999999997,False,0.06394377,-0.09852066,0.029366896,False
2796,10388.11,False,0.06393678,0.036016762,-0.09185679,False
4610,15830.11,False,0.063893355,0.086054906,-0.041731805,False
1590,6770.11,False,0.06388469,-0.12400012,0.0037692664,False
112,2336.1099999999997,True,0.06386715,-0.11628295,-0.011451363,False
3774,13322.11,False,0.06376766,0.03952958,-0.08800573,False
1664,6992.11,False,0.06372786,-0.039427932,0.0880278,False
5877,19631.11,False,0.063694894,0.08157442,-0.04581537,False
5674,19022.11,False,0.06367317,0.06346343,-0.06388292,False
109,2327.1099999999997,True,0.06365969,-0.052888885,-0.074430496,False
2467,9401.11,True,0.063628525,0.035962697,0.09129435,False
2454,9362.11,False,0.063513085,0.015237508,-0.11178867,False
3698,13094.11,False,0.063478395,-0.106524795,0.020431995,False
2840,10520.11,True,0.06342285,-0.054586265,-0.07225943,False
4830,16490.11,False,0.06341304,0.11104593,-0.015780158,False
4908,16724.11,False,0.06335331,0.12276969,-0.003936918,False
1869,7607.11,True,0.06324975,0.11968092,0.0068185804,False
5889,19667.11,True,0.06324636,0.11724412,0.009248608,False
2062,8186.11,False,0.063220635,0.073713645,-0.052727625,False
5272,17816.11,False,0.063220404,0.0991776,-0.027263213,False
1389,6167.11,False,0.063158296,0.103927605,-0.022388987,False
4807,16421.11,False,0.06315277,0.119856626,-0.0064489054,False
4516,15548.11,True,0.0631472,0.07662415,0.049670253,False
5259,17777.11,False,0.06310124,0.11516269,-0.011039788,False
107,2321.1099999999997,False,0.06289365,-0.095563225,0.030224076,False
266,2798.1099999999997,False,0.06287868,-0.10003114,0.025726233,False
1746,7238.11,False,0.06282574,-0.084627494,0.04102398,False
1513,6539.11,True,0.06278424,-0.06219699,-0.063371494,False
1488,6464.11,False,0.06276974,0.006816147,-0.11872334,False
2766,10298.11,False,0.06256463,-0.07793257,0.047196694,False
1228,5684.11,True,0.06252903,-0.044668894,-0.080389164,False
1574,6722.11,False,0.062490687,0.06847138,-0.056509998,False
2491,9473.11,False,0.06241806,0.06602726,-0.058808852,False
3738,13214.11,False,0.062386364,0.07534283,-0.0494299,False
2910,10730.11,False,0.062336914,0.07457435,-0.05009948,False
5644,18932.11,True,0.062317114,0.11943645,0.005197781,False
280,2840.1099999999997,False,0.062250234,-0.084750846,0.039749622,False
5216,17648.11,False,0.06206603,0.08336021,-0.04077185,False
2905,10715.11,True,0.06203204,0.11143687,0.012627205,False
2507,9521.11,False,0.061828986,0.06879344,-0.054864533,False
5665,18995.11,False,0.061804496,0.077164486,-0.046444505,False
666,3998.1099999999997,True,0.06172422,0.067998946,0.055449493,False
5478,18434.11,True,0.061666816,0.12013846,0.0031951747,False
1798,7394.11,True,0.06160882,0.102436446,0.020781197,False
4160,14480.11,True,0.061572906,-0.006239734,-0.11690608,False
1922,7766.11,True,0.061568983,-0.043698773,-0.07943919,False
196,2588.1099999999997,False,0.061529934,-0.03182331,0.09123656,False
4091,14273.11,False,0.061436687,0.10734135,-0.015532024,False
4172,14516.11,True,0.06143213,-0.030087546,-0.092776716,False
4422,15266.11,True,0.06142641,-0.0035163157,-0.1193365,False
2316,8948.11,True,0.061409112,0.024861537,0.09795669,False
1568,6704.11,True,0.061408415,-0.03503308,-0.08778375,False
290,2870.1099999999997,False,0.061365966,-0.10730829,0.015423641,False
4424,15272.11,True,0.0613335,-0.0038932567,-0.11877374,False
5196,17588.11,True,0.061280318,0.096348196,0.026212435,False
2615,9845.11,True,0.06126929,0.07933405,0.043204527,False
4626,15878.11,False,0.061250214,0.008295221,-0.114205204,False
3071,11213.11,False,0.061241917,0.0409203,-0.08156353,False
207,2621.1099999999997,False,0.06123975,-0.106362715,0.016116781,False
4847,16541.11,True,0.06123063,0.11512752,0.0073337397,False
652,3956.1099999999997,True,0.061128687,-0.057064287,-0.06519309,False
240,2720.1099999999997,False,0.06109731,0.03603673,-0.08615789,False
2741,10223.11,False,0.061088033,0.10206584,-0.02011023,False
4092,14276.11,False,0.061064914,0.06876217,-0.053367663,False
156,2468.1099999999997,False,0.06105092,0.03151753,-0.090584315,False
3835,13505.11,False,0.060992263,0.121764086,-0.00022043956,False
4824,16472.11,True,0.060984775,0.05683795,0.065131605,False
1375,6125.11,False,0.060873218,0.060288202,-0.061458237,False
2915,10745.11,True,0.060870852,0.06701055,0.054731153,False
2453,9359.11,True,0.06078088,0.014565205,0.10699655,False
3889,13667.11,True,0.060742654,0.081827834,0.039657474,False
4417,15251.11,True,0.060742017,0.008441708,0.113042325,False
819,4457.11,True,0.060741097,-0.050566148,-0.07091604,False
4611,15833.11,False,0.0606727,0.11707569,-0.00426971,False
2002,8006.11,False,0.06065749,0.11463937,-0.0066756113,False
1058,5174.11,True,0.060582016,0.023576548,0.09758748,False
3860,13580.11,False,0.06052782,-0.090798736,0.030256903,False
2123,8369.11,True,0.060505506,0.05331094,0.06770007,False
217,2651.1099999999997,True,0.06048937,-0.05691382,-0.06406492,False
861,4583.11,False,0.06047424,-0.045408364,0.07554012,False
1979,7937.11,True,0.06046035,-0.07833834,-0.042582363,False
2639,9917.11,False,0.06043472,-0.017644385,0.10322506,False
63,2189.1099999999997,False,0.060407657,-0.077565655,0.04324966,False
3941,13823.11,False,0.060400315,0.09373831,-0.027062317,False
3795,13385.11,True,0.06038668,0.10807898,0.012694377,False
3690,13070.11,True,0.060292847,0.03739268,0.08319301,False
1068,5204.11,True,0.06027946,-0.055102166,-0.06545675,False
2789,10367.11,True,0.06027005,0.10188305,0.01865705,False
2406,9218.11,False,0.06020984,0.017306753,-0.10311293,False
5325,17975.11,False,0.060203772,0.116385885,-0.0040216562,False
2160,8480.11,True,0.060143717,0.03475844,0.08552899,False
1879,7637.11,False,0.060135387,0.038162146,-0.08210863,False
5098,17294.11,False,0.060127668,0.07734413,-0.04291121,False
229,2687.1099999999997,False,0.06012041,0.032446183,-0.08779464,False
1287,5861.11,False,0.06001424,-0.08034825,0.039680224,False
5247,17741.11,False,0.059978228,0.10213225,-0.017824203,False
5667,19001.11,False,0.059955973,0.10196426,-0.01794769,False
1816,7448.11,False,0.0599276,0.0056140586,-0.114241146,False
4302,14906.11,False,0.059894405,0.06753976,-0.052249048,False
4629,15887.11,True,0.059869416,0.02767722,0.09206162,False
2644,9932.11,True,0.05985384,0.068939194,0.050768487,False
1247,5741.11,True,0.059827916,0.0042868587,0.11536898,False
3646,12938.11,True,0.059776537,0.06832316,0.051229913,False
1426,6278.11,True,0.059739027,-0.0054255337,-0.11405252,False
2148,8444.11,False,0.059708934,0.068043165,-0.051374704,False
3660,12980.11,False,0.059609506,0.10895327,-0.010265746,False
1398,6194.11,False,0.059607048,0.058651704,-0.06056239,False
4317,14951.11,True,0.05960083,0.06755015,0.051651504,False
25,2075.1099999999997,True,0.059579715,0.059627034,0.0595324,False
2436,9308.11,False,0.059577662,0.082931876,-0.03622345,False
1534,6602.11,False,0.059561,-0.017831683,0.101290315,False
1254,5762.11,True,0.059555747,-0.084212236,-0.03489926,False
2597,9791.11,False,0.05944266,0.04157283,-0.07731249,False
745,4235.11,True,0.059414066,0.094122425,0.024705706,False
490,3470.1099999999997,False,0.05936817,-0.062135857,0.056600485,False
4472,15416.11,False,0.059262816,0.109143935,-0.009381698,False
1587,6761.11,False,0.059258863,0.020574383,-0.09794334,False
5530,18590.11,False,0.059236787,0.08705276,-0.031420812,False
1066,5198.11,False,0.059127606,-0.10096985,0.017285358,False
4827,16481.11,False,0.059121452,0.07001046,-0.04823244,False
1448,6344.11,True,0.05908676,0.021207852,0.09696566,False
1738,7214.11,True,0.059084557,0.076340616,0.041828495,False
3448,12344.11,True,0.059048794,0.111584164,0.0065134214,False
441,3323.1099999999997,True,0.059006575,-0.08760425,-0.030408906,False
755,4265.11,True,0.058994263,-0.008637481,-0.10935105,False
5804,19412.11,True,0.058941584,0.10187185,0.016011322,False
1757,7271.11,False,0.05884704,-0.11353678,0.0041572996,False
392,3176.1099999999997,False,0.05882369,-0.09424136,0.023406023,False
5979,19937.11,True,0.058783736,0.099219024,0.018348448,False
1044,5132.11,False,0.05876685,0.07469198,-0.042841718,False
5221,17663.11,False,0.058687545,0.053280655,-0.06409443,False
5721,19163.11,True,0.058651213,0.09500317,0.02229925,False
5755,19265.11,False,0.058598768,0.1109607,-0.006236833,False
4151,14453.11,True,0.058584675,0.047238678,0.06993067,False
721,4163.11,False,0.05857697,0.051874448,-0.0652795,False
1702,7106.11,False,0.058567062,0.0072943354,-0.10983979,False
2225,8675.11,True,0.058558393,0.10812152,0.008995262,False
2259,8777.11,False,0.058540404,0.051264253,-0.06581656,False
2165,8495.11,True,0.05851721,0.104775384,0.012259036,False
422,3266.1099999999997,True,0.058422778,-0.07627608,-0.040569477,False
1485,6455.11,False,0.05831628,0.012026022,-0.10460654,False
2890,10670.11,True,0.058298334,0.06634278,0.05025389,False
4009,14027.11,True,0.05829221,0.077806346,0.038778078,False
2029,8087.11,True,0.058289286,-0.0952577,-0.021320874,False
1712,7136.11,True,0.058284167,-0.09262928,-0.02393905,False
4400,15200.11,False,0.05823406,0.017589556,-0.09887856,False
4781,16343.11,False,0.058108,0.10809592,-0.008120078,False
4209,14627.11,True,0.05805079,0.07195437,0.04414721,False
5845,19535.11,False,0.058020674,0.11558269,-0.00045865655,False
4232,14696.11,True,0.05800748,0.09196926,0.024045702,False
1416,6248.11,True,0.05796384,-0.00080251246,-0.11512517,False
2556,9668.11,True,0.057926707,-0.0025598952,-0.11329352,False
5675,19025.11,False,0.057908807,0.06638856,-0.04942905,False
3199,11597.11,False,0.057845633,0.0846477,-0.031043567,False
4888,16664.11,True,0.057824254,0.1040032,0.011645312,False
975,4925.11,True,0.05780838,0.08122071,0.034396052,False
2821,10463.11,True,0.05777684,0.051220663,0.064333014,False
2494,9482.11,False,0.057775833,0.03969583,-0.075855836,False
2759,10277.11,True,0.057698324,0.054705806,0.060690846,False
4048,14144.11,False,0.05769804,0.07762042,-0.03777566,False
534,3602.1099999999997,True,0.057532445,0.053339735,0.061725155,False
448,3344.1099999999997,True,0.057485007,-0.023170792,-0.09179922,False
276,2828.1099999999997,True,0.05745126,0.05763597,0.05726655,False
4707,16121.11,True,0.057435244,0.08910229,0.025768202,False
2825,10475.11,False,0.057420682,0.0025326612,-0.1123087,False
1077,5231.11,True,0.057409063,-0.05477388,-0.060044248,False
3217,11651.11,True,0.05734272,0.049794227,0.06489121,False
2121,8363.11,False,0.05731819,0.04994697,-0.064689405,False
2887,10661.11,True,0.057286166,0.065993324,0.048579007,False
4041,14123.11,False,0.057283558,0.06271082,-0.051856298,False
3838,13514.11,True,0.057255395,0.047526043,0.06698475,False
841,4523.11,False,0.05713948,-0.0756805,0.03859845,False
3819,13457.11,False,0.05712287,0.093734905,-0.020510834,False
1926,7778.11,False,0.057100125,-0.095601924,0.018598327,False
845,4535.11,False,0.057015765,0.0035480994,-0.11048343,False
947,4841.11,False,0.057014044,0.08386255,-0.030165536,False
2874,10622.11,True,0.056995835,-0.022089193,-0.09190248,False
4500,15500.11,True,0.05682365,0.09146671,0.022180583,False
2635,9905.11,False,0.056718983,-0.054333244,0.059104722,False
5892,19676.11,True,0.05667601,0.10504568,0.008306341,False
3547,12641.11,True,0.056649484,0.03303251,0.08026645,False
5033,17099.11,False,0.056616515,0.112535335,-0.00069769303,False
2214,8642.11,False,0.056572042,0.010189917,-0.10295417,False
1135,5405.11,False,0.056539968,-0.037844107,0.07523583,False
3720,13160.11,False,0.05649982,0.11276917,-0.00023047205,False
715,4145.11,False,0.056465328,-0.0052152793,0.107715376,False
887,4661.11,True,0.05639199,-0.060451854,-0.052332133,False
2071,8213.11,False,0.05632427,0.028386978,-0.08426156,False
2158,8474.11,False,0.056225214,0.084577575,-0.027872851,False
5971,19913.11,False,0.05619528,0.081922665,-0.030467894,False
807,4421.11,True,0.056135375,-0.030218245,-0.08205251,False
3170,11510.11,True,0.055933908,-0.03187203,-0.07999579,False
1107,5321.11,True,0.05587588,-0.09568691,-0.016064847,False
4090,14270.11,True,0.055873826,0.06847236,0.043275286,False
4578,15734.11,False,0.055847004,0.033706907,-0.077987105,False
4633,15899.11,False,0.05581996,0.03994456,-0.07169536,False
2496,9488.11,False,0.055721793,0.10924462,-0.0021989625,False
4625,15875.11,False,0.05569514,-0.031946253,0.07944402,False
3026,11078.11,True,0.055623136,0.06365263,0.047593646,False
1591,6773.11,False,0.05554481,-0.10705079,0.0040388247,False
961,4883.11,False,0.05544691,-0.05235999,0.058533832,False
5969,19907.11,False,0.05544224,0.10837273,-0.002511745,False
2028,8084.11,False,0.0554314,-0.04195901,0.06890379,False
208,2624.1099999999997,False,0.055430893,-0.09509698,0.0157648,False
1199,5597.11,True,0.0554258,0.0007540692,0.110097535,False
4258,14774.11,True,0.055369023,0.10969695,0.0010411013,False
1634,6902.11,False,0.05531435,0.025133817,-0.08549488,False
2841,10523.11,False,0.05528733,-0.053140104,0.057434563,False
938,4814.11,False,0.055235386,0.042533446,-0.06793733,False
3316,11948.11,True,0.055216286,0.0969299,0.013502674,False
3611,12833.11,False,0.05514174,-0.10387069,0.006412791,False
4761,16283.11,True,0.055088338,-0.012701804,-0.09747487,False
765,4295.11,True,0.055080224,-0.03931299,-0.07084746,False
5285,17855.11,True,0.055079643,0.08056131,0.029597977,False
2194,8582.11,False,0.054886475,0.086429305,-0.023343649,False
4410,15230.11,True,0.05485525,-0.056727957,-0.052982543,False
5700,19100.11,False,0.054840997,0.10372998,-0.0059520146,False
5138,17414.11,True,0.054733332,0.0954475,0.014019164,False
2729,10187.11,True,0.05461797,-0.066140346,-0.043095596,False
2984,10952.11,False,0.054569278,0.09596854,-0.013170017,False
785,4355.11,False,0.054545924,0.0378543,-0.07123755,False
2490,9470.11,False,0.054537874,0.0571283,-0.05194745,False
674,4022.1099999999997,True,0.054469544,0.02792515,0.08101394,False
2202,8606.11,False,0.054418124,0.07606881,-0.032767437,False
162,2486.1099999999997,True,0.0543892,0.0929549,0.015823508,False
2948,10844.11,False,0.054369107,0.04553693,-0.06320128,False
1954,7862.11,True,0.054288387,0.0051190304,0.10345774,False
5303,17909.11,False,0.05424325,0.06934915,-0.039137356,False
1620,6860.11,False,0.054173704,0.037275508,-0.0710719,False
1069,5207.11,True,0.054117974,-0.0014371048,-0.10679884,False
1306,5918.11,True,0.0541141,0.051667422,0.056560777,False
1032,5096.11,True,0.05407685,-0.043838765,-0.06431494,False
778,4334.11,False,0.05406975,0.081139386,-0.027000118,False
1579,6737.11,True,0.054031875,0.012060714,0.09600303,False
5604,18812.11,True,0.0539524,0.09606248,0.011842317,False
2014,8042.11,True,0.05391819,-0.058598466,-0.04923791,False
1925,7775.11,True,0.053887703,-0.0727408,-0.0350346,False
3174,11522.11,False,0.05383261,-0.03692226,0.07074296,False
5355,18065.11,False,0.05381783,0.1058103,-0.0018253621,False
3563,12689.11,False,0.05377289,0.06747479,-0.040070992,False
2441,9323.11,True,0.053772066,0.062253617,0.045290515,False
4401,15203.11,False,0.05373528,0.05298506,-0.0544855,False
3509,12527.11,False,0.053602554,0.0933434,-0.013861708,False
3516,12548.11,True,0.053568907,0.089823395,0.017314415,False
842,4526.11,True,0.053424224,0.015144015,0.091704436,False
4854,16562.11,False,0.05334455,0.06685111,-0.039837994,False
2335,9005.11,False,0.0533292,0.025359217,-0.081299186,False
3168,11504.11,True,0.05325718,0.016479291,0.090035066,False
4780,16340.11,True,0.053211175,0.08498443,0.02143792,False
2258,8774.11,False,0.0531848,0.098180994,-0.008188604,False
5229,17687.11,True,0.05316451,-0.017494986,-0.08883403,False
2449,9347.11,True,0.053053737,0.04960516,0.056502316,False
2661,9983.11,True,0.053022183,0.03942174,0.06662262,False
3117,11351.11,False,0.05299258,0.060524818,-0.04546034,False
1870,7610.11,False,0.052980278,0.045175537,-0.060785018,False
3194,11582.11,False,0.052972265,-0.017551294,0.08839323,False
4534,15602.11,False,0.052898664,0.019810863,-0.085986465,False
1130,5390.11,False,0.052875817,-0.056916498,0.04883514,False
3249,11747.11,True,0.05281697,0.10116394,0.004469996,False
4161,14483.11,True,0.052808344,-0.06479598,-0.04082071,False
635,3905.1099999999997,False,0.052775245,0.0051228073,-0.10042768,False
5508,18524.11,False,0.05276178,0.08508107,-0.02044249,False
3338,12014.11,False,0.052747443,0.044670746,-0.060824137,False
4300,14900.11,True,0.052715726,0.035507653,0.069923796,False
2072,8216.11,True,0.052619323,0.04231612,0.06292253,False
5198,17594.11,True,0.05254399,0.030412924,0.07467506,False
1253,5759.11,True,0.05249514,-0.08375019,-0.021240095,False
402,3206.1099999999997,True,0.052486688,0.009293871,0.09567951,False
4403,15209.11,True,0.052451234,0.10140784,0.0034946292,False
1040,5120.11,True,0.052427195,-0.0030061712,-0.10184822,False
4622,15866.11,False,0.052379858,-0.011072907,0.09368681,False
1029,5087.11,True,0.052368663,0.07663681,0.028100517,False
1407,6221.11,True,0.05236262,-0.0898728,-0.014852445,False
3175,11525.11,False,0.052350387,-0.039920945,0.06477983,False
2797,10391.11,False,0.052311387,0.048823062,-0.05579971,False
584,3752.1099999999997,True,0.05231055,0.09541933,0.009201769,False
3,2009.11,False,0.052289452,-0.0140676275,0.09051128,False
225,2675.1099999999997,False,0.052267183,-0.08919096,0.015343403,False
1535,6605.11,False,0.052258812,-0.027226599,0.07729103,False
5095,17285.11,False,0.052251674,0.07782616,-0.02667719,False
2157,8471.11,True,0.05217579,0.06859023,0.035761353,False
4179,14537.11,True,0.052154228,0.044061754,0.060246702,False
3846,13538.11,True,0.052147,-0.050218735,-0.054075267,False
3825,13475.11,True,0.052119173,0.065336004,0.03890234,False
2442,9326.11,False,0.052114386,0.0022229785,-0.102005795,False
5756,19268.11,True,0.052049182,0.08731901,0.016779358,False
1667,7001.11,False,0.051999744,0.027568484,-0.076431006,False
2255,8765.11,True,0.05192585,0.037266955,0.06658474,False
3476,12428.11,True,0.051910426,0.09472741,0.009093441,False
2004,8012.11,False,0.05190443,-0.0023725193,0.10143634,False
195,2585.1099999999997,False,0.05186952,0.02671222,-0.077026814,False
214,2642.1099999999997,True,0.051787056,0.097122036,0.0064520757,False
1308,5924.11,True,0.05169125,0.040678415,0.06270409,False
2125,8375.11,True,0.05162459,0.05178864,0.05146054,False
3592,12776.11,True,0.051598523,0.061911263,0.041285783,False
5257,17771.11,False,0.05159303,0.07604726,-0.027138809,False
2336,9008.11,True,0.051575918,0.030511195,0.07264064,False
773,4319.11,False,0.05146349,0.057717793,-0.045209184,False
2330,8990.11,False,0.051451016,-0.024878904,0.07802313,False
1920,7760.11,True,0.05143149,-0.054257315,-0.04860566,False
4063,14189.11,True,0.051344458,0.06458836,0.038100556,False
110,2330.1099999999997,False,0.05118252,-0.013790213,0.08857483,False
4158,14474.11,True,0.051152844,0.004848629,0.09745706,False
2998,10994.11,False,0.050953366,0.07073024,-0.031176493,False
3098,11294.11,False,0.05090873,0.04390556,-0.057911903,False
645,3935.1099999999997,True,0.05087296,0.10171237,3.3549386e-05,False
1995,7985.11,False,0.050814938,0.082832575,-0.018797303,False
4783,16349.11,False,0.050747,0.09700818,-0.004485818,False
2623,9869.11,False,0.050725833,0.043903507,-0.05754816,False
1837,7511.11,True,0.05066448,-0.011732832,-0.08959613,False
4105,14315.11,False,0.0506056,0.09755628,-0.003654923,False
3215,11645.11,False,0.050437257,0.0071950937,-0.09367942,False
1718,7154.11,False,0.05038434,-0.057142187,0.04362649,False
1246,5738.11,True,0.050383862,-0.09148305,-0.009284676,False
1284,5852.11,False,0.050306562,0.028267696,-0.07234543,False
824,4472.11,True,0.05023587,-0.07061447,-0.029857272,False
2361,9083.11,True,0.05007065,0.07485785,0.025283448,False
4394,15182.11,False,0.04992772,-0.006874065,0.092981376,False
1352,6056.11,True,0.049899384,-0.023300435,-0.07649833,False
2598,9794.11,True,0.04984798,0.034539938,0.06515602,False
875,4625.11,True,0.04969528,0.096080475,0.003310086,False
2986,10958.11,True,0.049694978,0.06568075,0.03370921,False
2296,8888.11,True,0.04967645,-0.031115768,-0.06823713,False
655,3965.1099999999997,True,0.049663123,-0.016182743,-0.0831435,False
3939,13817.11,False,0.04964058,0.0578124,-0.04146876,False
1200,5600.11,True,0.04959012,0.031552777,0.06762746,False
853,4559.11,False,0.04952979,0.066511855,-0.032547727,False
3200,11600.11,False,0.049468115,0.06661882,-0.032317407,False
89,2267.1099999999997,False,0.049452253,0.001912825,-0.09699168,False
4128,14384.11,False,0.04932441,0.089302525,-0.009346293,False
1179,5537.11,False,0.049320787,-0.004172246,0.09446933,False
5270,17810.11,False,0.04931179,0.09179271,-0.0068308692,False
1319,5957.11,False,0.04925391,0.017456874,-0.08105095,False
973,4919.11,False,0.049211614,0.060350485,-0.038072746,False
633,3899.1099999999997,True,0.04916799,-0.018283557,-0.08005242,False
3734,13202.11,False,0.049128667,0.039537355,-0.058719978,False
4497,15491.11,False,0.048895765,0.06986085,-0.027930679,False
4581,15743.11,True,0.048851054,0.030270338,0.06743177,False
3143,11429.11,False,0.048840318,0.039241638,-0.058438998,False
4483,15449.11,True,0.048707273,0.019374425,0.07804012,False
3165,11495.11,True,0.048681065,0.056823563,0.04053857,False
889,4667.11,False,0.048643623,0.02490495,-0.07238229,False
5535,18605.11,False,0.04860419,0.057135515,-0.040072866,False
5204,17612.11,True,0.048587874,0.05853728,0.038638465,False
3737,13211.11,True,0.048467297,0.08912452,0.007810068,False
820,4460.11,True,0.048456434,-0.09087628,-0.0060365847,False
5978,19934.11,True,0.04837352,0.087401636,0.009345406,False
3207,11621.11,False,0.048354838,0.09500513,-0.0017045427,False
3849,13547.11,True,0.04830078,-0.053331878,-0.04326968,False
579,3737.1099999999997,False,0.04824642,0.059659127,-0.03683371,False
2331,8993.11,True,0.04814118,0.0069267796,0.08935558,False
4423,15269.11,False,0.048133537,0.04782968,-0.048437394,False
303,2909.1099999999997,False,0.0481234,0.039567523,-0.05667928,False
3193,11579.11,True,0.048058674,-0.056925118,-0.039192226,False
709,4127.11,False,0.047978453,0.030260986,-0.06569592,False
1855,7565.11,True,0.04793778,0.024628052,0.07124751,False
369,3107.1099999999997,True,0.0478561,-0.02088302,-0.07482918,False
913,4739.11,False,0.047820058,-0.09473283,0.00090728374,False
3719,13157.11,False,0.047792606,0.0602229,-0.035362314,False
2985,10955.11,False,0.047756698,0.052828025,-0.04268537,False
719,4157.11,True,0.047738973,-0.05789975,-0.037578195,False
2717,10151.11,False,0.047714416,0.089261696,-0.006167139,False
533,3599.1099999999997,False,0.047656223,-0.029105777,0.06620667,False
2027,8081.11,False,0.04759994,0.045326978,-0.0498729,False
1046,5138.11,False,0.047553513,0.008417914,-0.086689115,False
978,4934.11,False,0.047323167,0.016868707,-0.07777763,False
2681,10043.11,False,0.047273863,0.009023079,-0.08552465,False
5217,17651.11,False,0.04726087,0.09390705,-0.000614686,False
345,3035.1099999999997,False,0.04715273,-0.026172966,0.0681325,False
