site,species,drug,n,n_direncli,direnc_orani,n_tur_toplam,eksiklik_orani
DRIAMS-C,Serratia liquefaciens,Gentamicin,3,0.0,0.0,3,0.0
DRIAMS-C,Serratia liquefaciens,Imipenem,3,0.0,0.0,3,0.0
DRIAMS-C,Serratia liquefaciens,Piperacillin-Tazobactam,3,0.0,0.0,3,0.0
DRIAMS-C,Serratia liquefaciens,Polymyxin B,3,3.0,1.0,3,0.0
DRIAMS-C,Staphylococcus hominis,Amoxicillin-Clavulanic acid,3,0.0,0.0,3,0.0
DRIAMS-C,Staphylococcus hominis,Ampicillin,3,3.0,1.0,3,0.0
DRIAMS-C,Staphylococcus hominis,Ciprofloxacin,3,0.0,0.0,3,0.0
DRIAMS-C,Staphylococcus hominis,Clarithromycin,3,0.0,0.0,3,0.0
DRIAMS-C,Staphylococcus hominis,Clindamycin,3,0.0,0.0,3,0.0
DRIAMS-C,Staphylococcus hominis,Cotrimoxazole,3,0.0,0.0,3,0.0
DRIAMS-C,Staphylococcus hominis,Doxycycline,3,0.0,0.0,3,0.0
DRIAMS-C,Staphylococcus hominis,Fusidic acid,3,3.0,1.0,3,0.0
DRIAMS-C,Staphylococcus hominis,Gentamicin,3,0.0,0.0,3,0.0
DRIAMS-C,Staphylococcus hominis,Oxacillin,3,0.0,0.0,3,0.0
DRIAMS-C,Staphylococcus hominis,Penicillin,3,3.0,1.0,3,0.0
DRIAMS-C,Staphylococcus hominis,Rifampicin,3,0.0,0.0,3,0.0
DRIAMS-C,Staphylococcus hominis,Vancomycin,3,0.0,0.0,3,0.0
DRIAMS-C,Stenotrophomonas maltophilia,Ciprofloxacin,3,0.0,0.0,27,0.8888888888888888
DRIAMS-C,Stenotrophomonas maltophilia,Linezolid,3,0.0,0.0,27,0.8888888888888888
DRIAMS-C,Streptococcus oralis,Amoxicillin-Clavulanic acid,3,0.0,0.0,5,0.4
DRIAMS-C,Streptococcus oralis,Ampicillin,3,0.0,0.0,5,0.4
DRIAMS-C,Streptococcus oralis,Clarithromycin,3,0.0,0.0,5,0.4
DRIAMS-C,Streptococcus oralis,Clindamycin,3,0.0,0.0,5,0.4
DRIAMS-C,Streptococcus oralis,Cotrimoxazole,3,0.0,0.0,5,0.4
DRIAMS-C,Streptococcus oralis,Doxycycline,3,0.0,0.0,5,0.4
DRIAMS-C,Streptococcus oralis,Moxifloxacin,3,0.0,0.0,5,0.4
DRIAMS-C,Streptococcus oralis,Oxacillin,3,0.0,0.0,5,0.4
DRIAMS-C,Streptococcus oralis,Penicillin,3,0.0,0.0,5,0.4
DRIAMS-C,Streptococcus oralis,Vancomycin,3,0.0,0.0,5,0.4
DRIAMS-C,Streptococcus pneumoniae,Ceftriaxone,3,0.0,0.0,24,0.875
DRIAMS-C,Acinetobacter baumannii,Amikacin,2,0.0,0.0,5,0.6
DRIAMS-C,Acinetobacter baumannii,Ertapenem,2,0.0,0.0,5,0.6
DRIAMS-C,Acinetobacter baumannii,Imipenem,2,0.0,0.0,5,0.6
DRIAMS-C,Acinetobacter baumannii,Piperacillin-Tazobactam,2,0.0,0.0,5,0.6
DRIAMS-C,Acinetobacter junii,Amikacin,2,0.0,0.0,2,0.0
DRIAMS-C,Acinetobacter junii,Amoxicillin-Clavulanic acid,2,2.0,1.0,2,0.0
DRIAMS-C,Acinetobacter junii,Ampicillin,2,2.0,1.0,2,0.0
DRIAMS-C,Acinetobacter junii,Cefepime,2,0.0,0.0,2,0.0
DRIAMS-C,Acinetobacter junii,Ceftazidime,2,0.0,0.0,2,0.0
DRIAMS-C,Acinetobacter junii,Ceftriaxone,2,0.0,0.0,2,0.0
DRIAMS-C,Acinetobacter junii,Cefuroxime,2,2.0,1.0,2,0.0
DRIAMS-C,Acinetobacter junii,Ciprofloxacin,2,0.0,0.0,2,0.0
DRIAMS-C,Acinetobacter junii,Cotrimoxazole,2,0.0,0.0,2,0.0
DRIAMS-C,Acinetobacter junii,Gentamicin,2,0.0,0.0,2,0.0
DRIAMS-C,Acinetobacter junii,Imipenem,2,0.0,0.0,2,0.0
DRIAMS-C,Acinetobacter junii,Piperacillin-Tazobactam,2,0.0,0.0,2,0.0
DRIAMS-C,Acinetobacter junii,Polymyxin B,2,0.0,0.0,2,0.0
DRIAMS-C,Acinetobacter lwoffii,Amikacin,2,0.0,0.0,2,0.0
DRIAMS-C,Acinetobacter lwoffii,Amoxicillin-Clavulanic acid,2,2.0,1.0,2,0.0
DRIAMS-C,Acinetobacter lwoffii,Ampicillin,2,2.0,1.0,2,0.0
DRIAMS-C,Acinetobacter lwoffii,Cefepime,2,0.0,0.0,2,0.0
DRIAMS-C,Acinetobacter lwoffii,Ceftazidime,2,1.0,0.5,2,0.0
DRIAMS-C,Acinetobacter lwoffii,Ceftriaxone,2,2.0,1.0,2,0.0
DRIAMS-C,Acinetobacter lwoffii,Cefuroxime,2,2.0,1.0,2,0.0
DRIAMS-C,Acinetobacter lwoffii,Ciprofloxacin,2,0.0,0.0,2,0.0
DRIAMS-C,Acinetobacter lwoffii,Cotrimoxazole,2,0.0,0.0,2,0.0
DRIAMS-C,Acinetobacter lwoffii,Gentamicin,2,0.0,0.0,2,0.0
DRIAMS-C,Acinetobacter lwoffii,Imipenem,2,0.0,0.0,2,0.0
DRIAMS-C,Acinetobacter lwoffii,Piperacillin-Tazobactam,2,0.0,0.0,2,0.0
DRIAMS-C,Acinetobacter lwoffii,Polymyxin B,2,0.0,0.0,2,0.0
DRIAMS-C,Actinomyces meyeri,Ampicillin,2,0.0,0.0,2,0.0
DRIAMS-C,Actinomyces meyeri,Ceftriaxone,2,0.0,0.0,2,0.0
DRIAMS-C,Actinomyces meyeri,Doxycycline,2,0.0,0.0,2,0.0
DRIAMS-C,Actinomyces meyeri,Penicillin,2,0.0,0.0,2,0.0
DRIAMS-C,Actinomyces odontolyticus,Ceftriaxone,2,0.0,0.0,8,0.75
DRIAMS-C,Aerococcus urinae,Ceftriaxone,2,0.0,0.0,21,0.9047619047619048
DRIAMS-C,Aerococcus urinae,Doxycycline,2,0.0,0.0,21,0.9047619047619048
DRIAMS-C,Aerococcus urinae,Gentamicin,2,2.0,1.0,21,0.9047619047619048
DRIAMS-C,Aeromonas caviae,Amikacin,2,0.0,0.0,2,0.0
DRIAMS-C,Aeromonas caviae,Amoxicillin-Clavulanic acid,2,1.0,0.5,2,0.0
DRIAMS-C,Aeromonas caviae,Ampicillin,2,2.0,1.0,2,0.0
DRIAMS-C,Aeromonas caviae,Cefepime,2,0.0,0.0,2,0.0
DRIAMS-C,Aeromonas caviae,Ceftazidime,2,0.0,0.0,2,0.0
DRIAMS-C,Aeromonas caviae,Ceftriaxone,2,0.0,0.0,2,0.0
DRIAMS-C,Aeromonas caviae,Cefuroxime,2,0.0,0.0,2,0.0
DRIAMS-C,Aeromonas caviae,Ciprofloxacin,2,0.0,0.0,2,0.0
DRIAMS-C,Aeromonas caviae,Cotrimoxazole,2,0.0,0.0,2,0.0
DRIAMS-C,Aeromonas caviae,Gentamicin,2,0.0,0.0,2,0.0
DRIAMS-C,Aeromonas caviae,Imipenem,2,0.0,0.0,2,0.0
DRIAMS-C,Aeromonas caviae,Piperacillin-Tazobactam,2,0.0,0.0,2,0.0
DRIAMS-C,Aeromonas caviae,Polymyxin B,2,0.0,0.0,2,0.0
DRIAMS-C,Bacillus cereus,Ciprofloxacin,2,0.0,0.0,3,0.33333333333333337
DRIAMS-C,Brevibacterium casei,Ciprofloxacin,2,0.0,0.0,2,0.0
DRIAMS-C,Brevibacterium casei,Clindamycin,2,0.0,0.0,2,0.0
DRIAMS-C,Brevibacterium casei,Doxycycline,2,0.0,0.0,2,0.0
DRIAMS-C,Brevibacterium casei,Gentamicin,2,0.0,0.0,2,0.0
DRIAMS-C,Brevibacterium casei,Linezolid,2,0.0,0.0,2,0.0
DRIAMS-C,Brevibacterium casei,Penicillin,2,2.0,1.0,2,0.0
DRIAMS-C,Brevibacterium casei,Rifampicin,2,0.0,0.0,2,0.0
DRIAMS-C,Brevibacterium casei,Vancomycin,2,0.0,0.0,2,0.0
DRIAMS-C,Candida glabrata,5-Fluorocytosine,2,0.0,0.0,2,0.0
DRIAMS-C,Candida glabrata,Amphotericin B,2,0.0,0.0,2,0.0
DRIAMS-C,Candida glabrata,Caspofungin,2,0.0,0.0,2,0.0
DRIAMS-C,Candida glabrata,Fluconazole,2,0.0,0.0,2,0.0
DRIAMS-C,Candida glabrata,Voriconazole,2,0.0,0.0,2,0.0
DRIAMS-C,Candida tropicalis,5-Fluorocytosine,2,0.0,0.0,2,0.0
DRIAMS-C,Candida tropicalis,Amphotericin B,2,0.0,0.0,2,0.0
DRIAMS-C,Candida tropicalis,Caspofungin,2,0.0,0.0,2,0.0
DRIAMS-C,Candida tropicalis,Fluconazole,2,0.0,0.0,2,0.0
DRIAMS-C,Candida tropicalis,Voriconazole,2,0.0,0.0,2,0.0
DRIAMS-C,Citrobacter amalonaticus,Fosfomycin,2,0.0,0.0,5,0.6
DRIAMS-C,Citrobacter amalonaticus,Nitrofurantoin,2,2.0,1.0,5,0.6
DRIAMS-C,Citrobacter amalonaticus,Norfloxacin,2,0.0,0.0,5,0.6
DRIAMS-C,Citrobacter braakii,Fosfomycin,2,0.0,0.0,3,0.33333333333333337
DRIAMS-C,Citrobacter braakii,Nitrofurantoin,2,0.0,0.0,3,0.33333333333333337
DRIAMS-C,Citrobacter braakii,Norfloxacin,2,0.0,0.0,3,0.33333333333333337
DRIAMS-C,Citrobacter freundii,Oxacillin,2,0.0,0.0,57,0.9649122807017544
DRIAMS-C,Corynebacterium pseudodiphtheriticum,Ampicillin,2,0.0,0.0,2,0.0
DRIAMS-C,Corynebacterium pseudodiphtheriticum,Clindamycin,2,2.0,1.0,2,0.0
DRIAMS-C,Corynebacterium pseudodiphtheriticum,Doxycycline,2,0.0,0.0,2,0.0
DRIAMS-C,Corynebacterium pseudodiphtheriticum,Gentamicin,2,0.0,0.0,2,0.0
DRIAMS-C,Corynebacterium pseudodiphtheriticum,Linezolid,2,0.0,0.0,2,0.0
DRIAMS-C,Corynebacterium pseudodiphtheriticum,Penicillin,2,0.0,0.0,2,0.0
DRIAMS-C,Corynebacterium pseudodiphtheriticum,Rifampicin,2,0.0,0.0,2,0.0
DRIAMS-C,Corynebacterium pseudodiphtheriticum,Vancomycin,2,0.0,0.0,2,0.0
DRIAMS-C,Cronobacter sakazakii,Amoxicillin-Clavulanic acid,2,2.0,1.0,2,0.0
DRIAMS-C,Cronobacter sakazakii,Ampicillin,2,2.0,1.0,2,0.0
DRIAMS-C,Cronobacter sakazakii,Ceftazidime,2,0.0,0.0,2,0.0
DRIAMS-C,Cronobacter sakazakii,Ceftriaxone,2,0.0,0.0,2,0.0
DRIAMS-C,Cronobacter sakazakii,Cefuroxime,2,0.0,0.0,2,0.0
DRIAMS-C,Cronobacter sakazakii,Ciprofloxacin,2,0.0,0.0,2,0.0
DRIAMS-C,Cronobacter sakazakii,Cotrimoxazole,2,0.0,0.0,2,0.0
DRIAMS-C,Cronobacter sakazakii,Fosfomycin,2,2.0,1.0,2,0.0
DRIAMS-C,Cronobacter sakazakii,Gentamicin,2,0.0,0.0,2,0.0
DRIAMS-C,Cronobacter sakazakii,Nitrofurantoin,2,0.0,0.0,2,0.0
DRIAMS-C,Cronobacter sakazakii,Norfloxacin,2,0.0,0.0,2,0.0
DRIAMS-C,Cronobacter sakazakii,Polymyxin B,2,0.0,0.0,2,0.0
DRIAMS-C,Enterobacter kobei,Amikacin,2,0.0,0.0,3,0.33333333333333337
DRIAMS-C,Enterobacter kobei,Cefepime,2,0.0,0.0,3,0.33333333333333337
DRIAMS-C,Enterobacter kobei,Imipenem,2,0.0,0.0,3,0.33333333333333337
DRIAMS-C,Enterobacter kobei,Piperacillin-Tazobactam,2,0.0,0.0,3,0.33333333333333337
DRIAMS-C,Enterococcus avium,Imipenem,2,0.0,0.0,8,0.75
DRIAMS-C,Enterococcus avium,Meropenem,2,0.0,0.0,8,0.75
DRIAMS-C,Enterococcus durans,Amoxicillin-Clavulanic acid,2,0.0,0.0,2,0.0
DRIAMS-C,Enterococcus durans,Ampicillin,2,0.0,0.0,2,0.0
DRIAMS-C,Enterococcus durans,Clindamycin,2,2.0,1.0,2,0.0
DRIAMS-C,Enterococcus durans,Gentamicin,2,2.0,1.0,2,0.0
DRIAMS-C,Enterococcus durans,Linezolid,2,0.0,0.0,2,0.0
DRIAMS-C,Enterococcus durans,Mupirocin,2,2.0,1.0,2,0.0
DRIAMS-C,Enterococcus durans,Oxacillin,2,2.0,1.0,2,0.0
DRIAMS-C,Enterococcus durans,Piperacillin-Tazobactam,2,0.0,0.0,2,0.0
DRIAMS-C,Enterococcus durans,Vancomycin,2,0.0,0.0,2,0.0
DRIAMS-C,Enterococcus faecalis,Rifampicin,2,0.0,0.0,530,0.9962264150943396
DRIAMS-C,Kingella kingae,Ampicillin,2,2.0,1.0,2,0.0
DRIAMS-C,Kingella kingae,Ceftriaxone,2,0.0,0.0,2,0.0
DRIAMS-C,Kingella kingae,Erythromycin,2,2.0,1.0,2,0.0
DRIAMS-C,Kingella kingae,Meropenem,2,0.0,0.0,2,0.0
DRIAMS-C,Klebsiella pneumoniae,Ertapenem,2,0.0,0.0,366,0.994535519125683
DRIAMS-C,Kluyvera ascorbata,Amoxicillin-Clavulanic acid,2,0.0,0.0,2,0.0
DRIAMS-C,Kluyvera ascorbata,Ampicillin,2,0.0,0.0,2,0.0
DRIAMS-C,Kluyvera ascorbata,Ceftazidime,2,0.0,0.0,2,0.0
DRIAMS-C,Kluyvera ascorbata,Ceftriaxone,2,0.0,0.0,2,0.0
DRIAMS-C,Kluyvera ascorbata,Cefuroxime,2,0.0,0.0,2,0.0
DRIAMS-C,Kluyvera ascorbata,Ciprofloxacin,2,0.0,0.0,2,0.0
DRIAMS-C,Kluyvera ascorbata,Cotrimoxazole,2,0.0,0.0,2,0.0
DRIAMS-C,Kluyvera ascorbata,Fosfomycin,2,0.0,0.0,2,0.0
DRIAMS-C,Kluyvera ascorbata,Gentamicin,2,0.0,0.0,2,0.0
DRIAMS-C,Kluyvera ascorbata,Nitrofurantoin,2,0.0,0.0,2,0.0
DRIAMS-C,Kluyvera ascorbata,Norfloxacin,2,0.0,0.0,2,0.0
DRIAMS-C,Kluyvera ascorbata,Polymyxin B,2,0.0,0.0,2,0.0
DRIAMS-C,Neisseria gonorrhoeae,Azithromycin,2,0.0,0.0,2,0.0
DRIAMS-C,Neisseria gonorrhoeae,Ceftriaxone,2,0.0,0.0,2,0.0
DRIAMS-C,Neisseria gonorrhoeae,Ciprofloxacin,2,2.0,1.0,2,0.0
DRIAMS-C,Neisseria gonorrhoeae,Penicillin,2,2.0,1.0,2,0.0
DRIAMS-C,Neisseria gonorrhoeae,Tetracycline,2,0.0,0.0,2,0.0
DRIAMS-C,Neisseria meningitidis,Ampicillin,2,0.0,0.0,2,0.0
DRIAMS-C,Neisseria meningitidis,Ceftriaxone,2,0.0,0.0,2,0.0
DRIAMS-C,Neisseria meningitidis,Ciprofloxacin,2,0.0,0.0,2,0.0
DRIAMS-C,Neisseria meningitidis,Penicillin,2,1.0,0.5,2,0.0
DRIAMS-C,Neisseria meningitidis,Rifampicin,2,0.0,0.0,2,0.0
DRIAMS-C,Neisseria meningitidis,Tetracycline,2,0.0,0.0,2,0.0
DRIAMS-C,Ochrobactrum anthropi,Amikacin,2,0.0,0.0,2,0.0
DRIAMS-C,Ochrobactrum anthropi,Amoxicillin-Clavulanic acid,2,2.0,1.0,2,0.0
DRIAMS-C,Ochrobactrum anthropi,Ampicillin,2,2.0,1.0,2,0.0
DRIAMS-C,Ochrobactrum anthropi,Cefepime,2,2.0,1.0,2,0.0
DRIAMS-C,Ochrobactrum anthropi,Ceftazidime,2,2.0,1.0,2,0.0
DRIAMS-C,Ochrobactrum anthropi,Ceftriaxone,2,2.0,1.0,2,0.0
DRIAMS-C,Ochrobactrum anthropi,Cefuroxime,2,2.0,1.0,2,0.0
DRIAMS-C,Ochrobactrum anthropi,Ciprofloxacin,2,0.0,0.0,2,0.0
DRIAMS-C,Ochrobactrum anthropi,Cotrimoxazole,2,0.0,0.0,2,0.0
DRIAMS-C,Ochrobactrum anthropi,Gentamicin,2,0.0,0.0,2,0.0
DRIAMS-C,Ochrobactrum anthropi,Imipenem,2,0.0,0.0,2,0.0
DRIAMS-C,Ochrobactrum anthropi,Piperacillin-Tazobactam,2,2.0,1.0,2,0.0
DRIAMS-C,Ochrobactrum anthropi,Polymyxin B,2,0.0,0.0,2,0.0
DRIAMS-C,Parvimonas micra,Levofloxacin,2,0.0,0.0,9,0.7777777777777778
DRIAMS-C,Pasteurella multocida,Amoxicillin-Clavulanic acid,2,0.0,0.0,10,0.8
DRIAMS-C,Pasteurella multocida,Doxycycline,2,0.0,0.0,10,0.8
DRIAMS-C,Pseudomonas aeruginosa,Meropenem,2,2.0,1.0,357,0.9943977591036415
DRIAMS-C,Pseudomonas monteilii,Amikacin,2,0.0,0.0,2,0.0
DRIAMS-C,Pseudomonas monteilii,Amoxicillin-Clavulanic acid,2,2.0,1.0,2,0.0
DRIAMS-C,Pseudomonas monteilii,Ampicillin,2,2.0,1.0,2,0.0
DRIAMS-C,Pseudomonas monteilii,Cefepime,2,0.0,0.0,2,0.0
DRIAMS-C,Pseudomonas monteilii,Ceftazidime,2,0.0,0.0,2,0.0
DRIAMS-C,Pseudomonas monteilii,Ceftriaxone,2,2.0,1.0,2,0.0
DRIAMS-C,Pseudomonas monteilii,Cefuroxime,2,2.0,1.0,2,0.0
DRIAMS-C,Pseudomonas monteilii,Ciprofloxacin,2,0.0,0.0,2,0.0
DRIAMS-C,Pseudomonas monteilii,Cotrimoxazole,2,2.0,1.0,2,0.0
DRIAMS-C,Pseudomonas monteilii,Gentamicin,2,0.0,0.0,2,0.0
DRIAMS-C,Pseudomonas monteilii,Imipenem,2,0.0,0.0,2,0.0
DRIAMS-C,Pseudomonas monteilii,Piperacillin-Tazobactam,2,0.0,0.0,2,0.0
DRIAMS-C,Pseudomonas monteilii,Polymyxin B,2,0.0,0.0,2,0.0
DRIAMS-C,Pseudomonas stutzeri,Amikacin,2,0.0,0.0,2,0.0
DRIAMS-C,Pseudomonas stutzeri,Amoxicillin-Clavulanic acid,2,2.0,1.0,2,0.0
DRIAMS-C,Pseudomonas stutzeri,Ampicillin,2,2.0,1.0,2,0.0
DRIAMS-C,Pseudomonas stutzeri,Cefepime,2,0.0,0.0,2,0.0
DRIAMS-C,Pseudomonas stutzeri,Ceftazidime,2,0.0,0.0,2,0.0
DRIAMS-C,Pseudomonas stutzeri,Ceftriaxone,2,2.0,1.0,2,0.0
DRIAMS-C,Pseudomonas stutzeri,Cefuroxime,2,2.0,1.0,2,0.0
DRIAMS-C,Pseudomonas stutzeri,Ciprofloxacin,2,0.0,0.0,2,0.0
DRIAMS-C,Pseudomonas stutzeri,Cotrimoxazole,2,2.0,1.0,2,0.0
DRIAMS-C,Pseudomonas stutzeri,Gentamicin,2,0.0,0.0,2,0.0
DRIAMS-C,Pseudomonas stutzeri,Imipenem,2,0.0,0.0,2,0.0
DRIAMS-C,Pseudomonas stutzeri,Piperacillin-Tazobactam,2,0.0,0.0,2,0.0
DRIAMS-C,Pseudomonas stutzeri,Polymyxin B,2,0.0,0.0,2,0.0
DRIAMS-C,Rahnella aquatilis,Amikacin,2,0.0,0.0,2,0.0
DRIAMS-C,Rahnella aquatilis,Amoxicillin-Clavulanic acid,2,1.0,0.5,2,0.0
DRIAMS-C,Rahnella aquatilis,Ampicillin,2,2.0,1.0,2,0.0
DRIAMS-C,Rahnella aquatilis,Cefepime,2,0.0,0.0,2,0.0
DRIAMS-C,Rahnella aquatilis,Ceftazidime,2,0.0,0.0,2,0.0
DRIAMS-C,Rahnella aquatilis,Ceftriaxone,2,0.0,0.0,2,0.0
DRIAMS-C,Rahnella aquatilis,Cefuroxime,2,2.0,1.0,2,0.0
DRIAMS-C,Rahnella aquatilis,Ciprofloxacin,2,0.0,0.0,2,0.0
DRIAMS-C,Rahnella aquatilis,Cotrimoxazole,2,0.0,0.0,2,0.0
DRIAMS-C,Rahnella aquatilis,Gentamicin,2,0.0,0.0,2,0.0
DRIAMS-C,Rahnella aquatilis,Imipenem,2,0.0,0.0,2,0.0
DRIAMS-C,Rahnella aquatilis,Piperacillin-Tazobactam,2,0.0,0.0,2,0.0
DRIAMS-C,Rahnella aquatilis,Polymyxin B,2,0.0,0.0,2,0.0
DRIAMS-C,Raoultella planticola,Amikacin,2,0.0,0.0,2,0.0
DRIAMS-C,Raoultella planticola,Amoxicillin-Clavulanic acid,2,2.0,1.0,2,0.0
DRIAMS-C,Raoultella planticola,Ampicillin,2,2.0,1.0,2,0.0
DRIAMS-C,Raoultella planticola,Cefepime,2,0.0,0.0,2,0.0
DRIAMS-C,Raoultella planticola,Ceftazidime,2,2.0,1.0,2,0.0
DRIAMS-C,Raoultella planticola,Ceftriaxone,2,0.0,0.0,2,0.0
DRIAMS-C,Raoultella planticola,Cefuroxime,2,2.0,1.0,2,0.0
DRIAMS-C,Raoultella planticola,Ciprofloxacin,2,0.0,0.0,2,0.0
DRIAMS-C,Raoultella planticola,Cotrimoxazole,2,2.0,1.0,2,0.0
DRIAMS-C,Raoultella planticola,Gentamicin,2,0.0,0.0,2,0.0
DRIAMS-C,Raoultella planticola,Imipenem,2,0.0,0.0,2,0.0
DRIAMS-C,Raoultella planticola,Piperacillin-Tazobactam,2,0.0,0.0,2,0.0
DRIAMS-C,Raoultella planticola,Polymyxin B,2,0.0,0.0,2,0.0
DRIAMS-C,Staphylococcus aureus,Linezolid,2,0.0,0.0,738,0.997289972899729
DRIAMS-C,Staphylococcus aureus,Piperacillin-Tazobactam,2,0.0,0.0,738,0.997289972899729
DRIAMS-C,Streptococcus dysgalactiae,Amoxicillin-Clavulanic acid,2,0.0,0.0,2,0.0
DRIAMS-C,Streptococcus dysgalactiae,Ampicillin,2,0.0,0.0,2,0.0
DRIAMS-C,Streptococcus dysgalactiae,Clarithromycin,2,2.0,1.0,2,0.0
DRIAMS-C,Streptococcus dysgalactiae,Clindamycin,2,0.0,0.0,2,0.0
DRIAMS-C,Streptococcus dysgalactiae,Cotrimoxazole,2,0.0,0.0,2,0.0
DRIAMS-C,Streptococcus dysgalactiae,Doxycycline,2,0.0,0.0,2,0.0
DRIAMS-C,Streptococcus dysgalactiae,Gentamicin,2,2.0,1.0,2,0.0
DRIAMS-C,Streptococcus dysgalactiae,Moxifloxacin,2,0.0,0.0,2,0.0
DRIAMS-C,Streptococcus dysgalactiae,Oxacillin,2,0.0,0.0,2,0.0
DRIAMS-C,Streptococcus dysgalactiae,Penicillin,2,0.0,0.0,2,0.0
DRIAMS-C,Streptococcus dysgalactiae,Vancomycin,2,0.0,0.0,2,0.0
DRIAMS-C,Streptococcus gallolyticus,Ceftriaxone,2,0.0,0.0,5,0.6
DRIAMS-C,Turicella otitidis,Ciprofloxacin,2,0.0,0.0,2,0.0
DRIAMS-C,Turicella otitidis,Clindamycin,2,0.0,0.0,2,0.0
DRIAMS-C,Turicella otitidis,Gentamicin,2,0.0,0.0,2,0.0
DRIAMS-C,Turicella otitidis,Linezolid,2,0.0,0.0,2,0.0
DRIAMS-C,Turicella otitidis,Penicillin,2,0.0,0.0,2,0.0
DRIAMS-C,Turicella otitidis,Rifampicin,2,0.0,0.0,2,0.0
DRIAMS-C,Turicella otitidis,Vancomycin,2,0.0,0.0,2,0.0
DRIAMS-C,Vagococcus fluvialis,Amoxicillin-Clavulanic acid,2,0.0,0.0,2,0.0
DRIAMS-C,Vagococcus fluvialis,Ampicillin,2,0.0,0.0,2,0.0
DRIAMS-C,Vagococcus fluvialis,Clarithromycin,2,0.0,0.0,2,0.0
DRIAMS-C,Vagococcus fluvialis,Clindamycin,2,2.0,1.0,2,0.0
DRIAMS-C,Vagococcus fluvialis,Cotrimoxazole,2,0.0,0.0,2,0.0
DRIAMS-C,Vagococcus fluvialis,Doxycycline,2,2.0,1.0,2,0.0
DRIAMS-C,Vagococcus fluvialis,Gentamicin,2,2.0,1.0,2,0.0
DRIAMS-C,Vagococcus fluvialis,Moxifloxacin,2,2.0,1.0,2,0.0
DRIAMS-C,Vagococcus fluvialis,Oxacillin,2,2.0,1.0,2,0.0
DRIAMS-C,Vagococcus fluvialis,Penicillin,2,0.0,0.0,2,0.0
DRIAMS-C,Vagococcus fluvialis,Vancomycin,2,0.0,0.0,2,0.0
DRIAMS-C,Acinetobacter johnsonii,Amikacin,1,0.0,0.0,1,0.0
DRIAMS-C,Acinetobacter johnsonii,Amoxicillin-Clavulanic acid,1,1.0,1.0,1,0.0
DRIAMS-C,Acinetobacter johnsonii,Ampicillin,1,1.0,1.0,1,0.0
DRIAMS-C,Acinetobacter johnsonii,Cefepime,1,1.0,1.0,1,0.0
DRIAMS-C,Acinetobacter johnsonii,Ceftazidime,1,1.0,1.0,1,0.0
DRIAMS-C,Acinetobacter johnsonii,Ceftriaxone,1,1.0,1.0,1,0.0
DRIAMS-C,Acinetobacter johnsonii,Cefuroxime,1,1.0,1.0,1,0.0
DRIAMS-C,Acinetobacter johnsonii,Ciprofloxacin,1,0.0,0.0,1,0.0
DRIAMS-C,Acinetobacter johnsonii,Cotrimoxazole,1,0.0,0.0,1,0.0
DRIAMS-C,Acinetobacter johnsonii,Gentamicin,1,0.0,0.0,1,0.0
DRIAMS-C,Acinetobacter johnsonii,Imipenem,1,0.0,0.0,1,0.0
DRIAMS-C,Acinetobacter johnsonii,Piperacillin-Tazobactam,1,0.0,0.0,1,0.0
DRIAMS-C,Acinetobacter johnsonii,Polymyxin B,1,0.0,0.0,1,0.0
DRIAMS-C,Acinetobacter junii,Fosfomycin,1,1.0,1.0,2,0.5
DRIAMS-C,Acinetobacter junii,Nitrofurantoin,1,1.0,1.0,2,0.5
DRIAMS-C,Acinetobacter junii,Norfloxacin,1,0.0,0.0,2,0.5
DRIAMS-C,Acinetobacter ursingii,Fosfomycin,1,1.0,1.0,9,0.8888888888888888
DRIAMS-C,Acinetobacter ursingii,Nitrofurantoin,1,1.0,1.0,9,0.8888888888888888
DRIAMS-C,Acinetobacter ursingii,Norfloxacin,1,0.0,0.0,9,0.8888888888888888
DRIAMS-C,Actinomyces neuii,Ceftriaxone,1,0.0,0.0,3,0.6666666666666667
DRIAMS-C,Actinomyces turicensis,Ciprofloxacin,1,0.0,0.0,5,0.8
DRIAMS-C,Actinomyces turicensis,Metronidazole,1,0.0,0.0,5,0.8
DRIAMS-C,Aerococcus urinae,Clindamycin,1,0.0,0.0,21,0.9523809523809523
DRIAMS-C,Aerococcus viridans,Amoxicillin-Clavulanic acid,1,0.0,0.0,1,0.0
DRIAMS-C,Aerococcus viridans,Ampicillin,1,0.0,0.0,1,0.0
DRIAMS-C,Aerococcus viridans,Penicillin,1,0.0,0.0,1,0.0
DRIAMS-C,Aerococcus viridans,Rifampicin,1,0.0,0.0,1,0.0
DRIAMS-C,Aerococcus viridans,Vancomycin,1,0.0,0.0,1,0.0
DRIAMS-C,Aeromonas hydrophila,Amikacin,1,0.0,0.0,1,0.0
DRIAMS-C,Aeromonas hydrophila,Amoxicillin-Clavulanic acid,1,1.0,1.0,1,0.0
DRIAMS-C,Aeromonas hydrophila,Ampicillin,1,1.0,1.0,1,0.0
DRIAMS-C,Aeromonas hydrophila,Cefepime,1,0.0,0.0,1,0.0
DRIAMS-C,Aeromonas hydrophila,Ceftazidime,1,0.0,0.0,1,0.0
DRIAMS-C,Aeromonas hydrophila,Ceftriaxone,1,0.0,0.0,1,0.0
DRIAMS-C,Aeromonas hydrophila,Cefuroxime,1,0.0,0.0,1,0.0
